date,OBV
2002-06-17,2406100.0
2002-06-18,5548100.0
2002-06-19,2556200.0
2002-06-20,9371200.0
2002-06-21,2839300.0
2002-06-24,6886300.0
2002-06-25,2050700.0
2002-06-26,-4281300.0
2002-06-27,151900.0
2002-06-28,-3780400.0
2002-07-01,-6759520.0
2002-07-02,-13411420.0
2002-07-03,-17819020.0
2002-07-05,-15795120.0
2002-07-08,-19616120.0
2002-07-09,-25170120.0
2002-07-10,-29392520.0
2002-07-11,-34899920.0
2002-07-12,-39332620.0
2002-07-15,-31761620.0
2002-07-16,-37641420.0
2002-07-17,-33247920.0
2002-07-18,-37591620.0
2002-07-19,-41918220.0
2002-07-22,-47417420.0
2002-07-23,-54979420.0
2002-07-24,-46779720.0
2002-07-25,-55092220.0
2002-07-26,-64407620.0
2002-07-29,-59094620.0
2002-07-30,-64554920.0
2002-07-31,-68424120.0
2002-08-01,-72839120.0
2002-08-02,-77873620.0
2002-08-05,-81452920.0
2002-08-06,-76528220.0
2002-08-07,-72669020.0
2002-08-08,-69289820.0
2002-08-09,-66019820.0
2002-08-12,-63740420.0
2002-08-13,-67101520.0
2002-08-14,-61917520.0
2002-08-15,-57036920.0
2002-08-16,-60356020.0
2002-08-19,-57505220.0
2002-08-20,-60467820.0
2002-08-21,-65587720.0
2002-08-22,-62857120.0
2002-08-23,-65468720.0
2002-08-26,-67824920.0
2002-08-27,-71184520.0
2002-08-28,-74480620.0
2002-08-29,-70010420.0
2002-08-30,-73769720.0
2002-09-03,-77335320.0
2002-09-04,-73053020.0
2002-09-05,-76612620.0
2002-09-06,-72876020.0
2002-09-09,-70461620.0
2002-09-10,-67365420.0
2002-09-11,-70785420.0
2002-09-12,-73382820.0
2002-09-13,-70354320.0
2002-09-16,-68379520.0
2002-09-17,-72309520.0
2002-09-18,-68094920.0
2002-09-19,-64263920.0
2002-09-20,-59317720.0
2002-09-23,-62167520.0
2002-09-24,-65673220.0
2002-09-25,-61790020.0
2002-09-26,-57598320.0
2002-09-27,-61447120.0
2002-09-30,-65434820.0
2002-10-01,-60602820.0
2002-10-02,-65491920.0
2002-10-03,-61305820.0
2002-10-04,-55467620.0
2002-10-07,-59614020.0
2002-10-08,-55602220.0
2002-10-09,-60176420.0
2002-10-10,-53420620.0
2002-10-11,-48658120.0
2002-10-14,-44905920.0
2002-10-15,-39641220.0
2002-10-16,-44218820.0
2002-10-17,-55029920.0
2002-10-18,-50144120.0
2002-10-21,-46709620.0
2002-10-22,-49865320.0
2002-10-23,-46815420.0
2002-10-24,-50699120.0
2002-10-25,-45750120.0
2002-10-28,-49486220.0
2002-10-29,-44938520.0
2002-10-30,-48914220.0
2002-10-31,-45193920.0
2002-11-01,-39737220.0
2002-11-04,-45130520.0
2002-11-05,-42126520.0
2002-11-06,-45825420.0
2002-11-07,-49186820.0
