date,ROC
2020-04-28 13:38:00,0.3249
2020-04-28 13:39:00,0.2262
2020-04-28 13:40:00,0.2519
2020-04-28 13:41:00,0.3133
2020-04-28 13:42:00,0.2686
2020-04-28 13:43:00,0.291
2020-04-28 13:44:00,0.2685
2020-04-28 13:45:00,0.4475
2020-04-28 13:46:00,0.4253
2020-04-28 13:47:00,0.4832
2020-04-28 13:48:00,0.4252
2020-04-28 13:49:00,0.3581
2020-04-28 13:50:00,0.2012
2020-04-28 13:51:00,0.2459
2020-04-28 13:52:00,0.3355
2020-04-28 13:53:00,0.302
2020-04-28 13:54:00,0.3356
2020-04-28 13:55:00,0.2873
2020-04-28 13:56:00,0.0558
2020-04-28 13:57:00,-0.0614
2020-04-28 13:58:00,-0.1227
2020-04-28 13:59:00,-0.2511
2020-04-28 14:00:00,-0.2654
2020-04-28 14:01:00,-0.2041
2020-04-28 14:02:00,-0.2508
2020-04-28 14:03:00,-0.2285
2020-04-28 14:04:00,-0.2452
2020-04-28 14:05:00,-0.2117
2020-04-28 14:06:00,-0.2508
2020-04-28 14:07:00,-0.2452
2020-04-28 14:08:00,-0.2676
2020-04-28 14:09:00,-0.2118
2020-04-28 14:10:00,-0.2675
2020-04-28 14:11:00,-0.3564
2020-04-28 14:12:00,-0.2786
2020-04-28 14:13:00,-0.2675
2020-04-28 14:14:00,-0.1951
2020-04-28 14:15:00,0.0
2020-04-28 14:16:00,-0.0837
2020-04-28 14:17:00,-0.1172
2020-04-28 14:18:00,-0.0229
2020-04-28 14:19:00,-0.067
2020-04-28 14:20:00,-0.0335
2020-04-28 14:21:00,-0.1115
2020-04-28 14:22:00,-0.0167
2020-04-28 14:23:00,-0.1004
2020-04-28 14:24:00,-0.1171
2020-04-28 14:25:00,-0.1894
2020-04-28 14:26:00,-0.1337
2020-04-28 14:27:00,-0.0558
2020-04-28 14:28:00,-0.1506
2020-04-28 14:29:00,-0.2062
2020-04-28 14:30:00,-0.0558
2020-04-28 14:31:00,0.0335
2020-04-28 14:32:00,-0.1004
2020-04-28 14:33:00,-0.156
2020-04-28 14:34:00,-0.0446
2020-04-28 14:35:00,-0.0335
2020-04-28 14:36:00,-0.067
2020-04-28 14:37:00,-0.0503
2020-04-28 14:38:00,-0.0112
2020-04-28 14:39:00,-0.0893
2020-04-28 14:40:00,-0.1005
2020-04-28 14:41:00,-0.1339
2020-04-28 14:42:00,-0.1228
2020-04-28 14:43:00,-0.1005
2020-04-28 14:44:00,-0.212
2020-04-28 14:45:00,-0.4455
2020-04-28 14:46:00,-0.4403
2020-04-28 14:47:00,-0.4474
2020-04-28 14:48:00,-0.4791
2020-04-28 14:49:00,-0.4683
2020-04-28 14:50:00,-0.2566
2020-04-28 14:51:00,-0.2898
2020-04-28 14:52:00,-0.3344
2020-04-28 14:53:00,-0.4014
2020-04-28 14:54:00,-0.368
2020-04-28 14:55:00,-0.4204
2020-04-28 14:56:00,-0.3683
2020-04-28 14:57:00,-0.374
2020-04-28 14:58:00,-0.3464
