date,MACD_Signal,MACD_Hist,MACD
2015-01-08,-0.1872,-0.0548,-0.242
2015-01-09,-0.19,-0.0112,-0.2013
2015-01-12,-0.1948,-0.0192,-0.2141
2015-01-13,-0.2041,-0.0371,-0.2412
2015-01-14,-0.2216,-0.07,-0.2917
2015-01-15,-0.2505,-0.1153,-0.3658
2015-01-16,-0.2722,-0.0868,-0.359
2015-01-20,-0.2853,-0.0524,-0.3376
2015-01-21,-0.2991,-0.0554,-0.3546
2015-01-22,-0.2927,0.0255,-0.2673
2015-01-23,-0.2726,0.0807,-0.1918
2015-01-26,-0.2469,0.1028,-0.1441
2015-01-27,-0.2879,-0.1642,-0.4521
2015-01-28,-0.3914,-0.414,-0.8055
2015-01-29,-0.5147,-0.4931,-1.0077
2015-01-30,-0.6684,-0.6148,-1.2832
2015-02-02,-0.8175,-0.5966,-1.4142
2015-02-03,-0.9491,-0.5261,-1.4751
2015-02-04,-1.0566,-0.4303,-1.4869
2015-02-05,-1.1314,-0.2992,-1.4306
2015-02-06,-1.1798,-0.1935,-1.3733
2015-02-09,-1.2072,-0.1096,-1.3168
2015-02-10,-1.2134,-0.0249,-1.2384
2015-02-11,-1.2068,0.0265,-1.1804
2015-02-12,-1.1784,0.1136,-1.0648
2015-02-13,-1.1227,0.2228,-0.8999
2015-02-17,-1.0549,0.2713,-0.7836
2015-02-18,-0.9814,0.2939,-0.6876
2015-02-19,-0.9065,0.2997,-0.6069
2015-02-20,-0.8269,0.3185,-0.5084
2015-02-23,-0.7419,0.34,-0.4019
2015-02-24,-0.6573,0.3386,-0.3187
2015-02-25,-0.5774,0.3195,-0.2579
2015-02-26,-0.5023,0.3003,-0.2021
2015-02-27,-0.4363,0.2639,-0.1724
2015-03-02,-0.378,0.2332,-0.1448
2015-03-03,-0.3363,0.1669,-0.1694
2015-03-04,-0.31,0.1053,-0.2047
2015-03-05,-0.2931,0.0675,-0.2256
2015-03-06,-0.2943,-0.0049,-0.2992
2015-03-09,-0.2984,-0.0161,-0.3145
2015-03-10,-0.3163,-0.0719,-0.3882
2015-03-11,-0.3422,-0.1034,-0.4455
2015-03-12,-0.3861,-0.1758,-0.562
2015-03-13,-0.4325,-0.1855,-0.6181
2015-03-16,-0.4741,-0.1665,-0.6406
2015-03-17,-0.5073,-0.1329,-0.6402
2015-03-18,-0.5196,-0.0488,-0.5684
2015-03-19,-0.5202,-0.0026,-0.5228
2015-03-20,-0.5029,0.0693,-0.4336
2015-03-23,-0.4745,0.1136,-0.3608
2015-03-24,-0.4388,0.1427,-0.2961
2015-03-25,-0.4224,0.0655,-0.3569
2015-03-26,-0.422,0.0016,-0.4204
2015-03-27,-0.4345,-0.05,-0.4845
2015-03-30,-0.4536,-0.0764,-0.53
2015-03-31,-0.4797,-0.1043,-0.5839
2015-04-01,-0.5066,-0.1077,-0.6143
2015-04-02,-0.5384,-0.1271,-0.6655
2015-04-06,-0.5503,-0.0476,-0.5978
2015-04-07,-0.5481,0.0088,-0.5392
2015-04-08,-0.5376,0.0417,-0.4959
2015-04-09,-0.5204,0.0688,-0.4516
2015-04-10,-0.4948,0.1023,-0.3925
2015-04-13,-0.4636,0.125,-0.3386
2015-04-14,-0.4311,0.1298,-0.3013
2015-04-15,-0.389,0.1686,-0.2203
2015-04-16,-0.3436,0.1816,-0.162
2015-04-17,-0.3065,0.1485,-0.1579
2015-04-20,-0.2552,0.2052,-0.05
2015-04-21,-0.2014,0.215,0.0136
2015-04-22,-0.1429,0.234,0.0911
2015-04-23,-0.0785,0.2577,0.1792
2015-04-24,0.0587,0.5488,0.6075
2015-04-27,0.2368,0.7122,0.9489
2015-04-28,0.4485,0.8469,1.2954
2015-04-29,0.6677,0.8768,1.5444
2015-04-30,0.8718,0.8166,1.6885
2015-05-01,1.0541,0.7292,1.7833
2015-05-04,1.2041,0.6,1.8041
2015-05-05,1.3131,0.4358,1.7488
2015-05-06,1.3665,0.2138,1.5803
2015-05-07,1.386,0.0778,1.4637
2015-05-08,1.3967,0.0428,1.4395
2015-05-11,1.3921,-0.0183,1.3738
2015-05-12,1.3747,-0.0696,1.3051
2015-05-13,1.3514,-0.0931,1.2583
2015-05-14,1.3401,-0.0454,1.2947
2015-05-15,1.3269,-0.0525,1.2745
2015-05-18,1.3058,-0.0844,1.2214
2015-05-19,1.271,-0.1394,1.1316
2015-05-20,1.2265,-0.1781,1.0484
2015-05-21,1.1729,-0.2144,0.9584
2015-05-22,1.1054,-0.2698,0.8356
2015-05-26,1.0253,-0.3203,0.7051
2015-05-27,0.9555,-0.2794,0.6761
2015-05-28,0.891,-0.258,0.633
2015-05-29,0.8218,-0.2768,0.5449
2015-06-01,0.7573,-0.258,0.4992
2015-06-02,0.6924,-0.2594,0.433
2015-06-03,0.6281,-0.2574,0.3706
2015-06-04,0.5581,-0.2797,0.2784
2015-06-05,0.4836,-0.2981,0.1855
2015-06-08,0.4024,-0.3246,0.0778
2015-06-09,0.3192,-0.333,-0.0138
2015-06-10,0.2536,-0.2624,-0.0088
2015-06-11,0.1992,-0.2176,-0.0184
2015-06-12,0.1467,-0.2099,-0.0632
2015-06-15,0.09,-0.227,-0.137
2015-06-16,0.039,-0.204,-0.165
2015-06-17,-0.0036,-0.1703,-0.1739
2015-06-18,-0.0267,-0.0923,-0.119
2015-06-19,-0.0462,-0.078,-0.1242
2015-06-22,-0.0602,-0.0562,-0.1164
2015-06-23,-0.0751,-0.0594,-0.1345
2015-06-24,-0.0939,-0.0752,-0.1691
2015-06-25,-0.1137,-0.0794,-0.1931
2015-06-26,-0.1391,-0.1016,-0.2408
2015-06-29,-0.1806,-0.1658,-0.3464
2015-06-30,-0.233,-0.2097,-0.4428
2015-07-01,-0.2843,-0.2053,-0.4897
2015-07-02,-0.3324,-0.1921,-0.5244
2015-07-06,-0.3752,-0.1713,-0.5465
2015-07-07,-0.4131,-0.1516,-0.5647
2015-07-08,-0.446,-0.1314,-0.5774
2015-07-09,-0.4684,-0.0899,-0.5583
2015-07-10,-0.4807,-0.0492,-0.5299
2015-07-13,-0.4701,0.0427,-0.4274
2015-07-14,-0.4432,0.1074,-0.3358
2015-07-15,-0.4044,0.1553,-0.2491
2015-07-16,-0.3448,0.2383,-0.1065
2015-07-17,-0.2752,0.2784,0.0032
2015-07-20,-0.1975,0.3106,0.1131
2015-07-21,-0.1127,0.3393,0.2266
2015-07-22,-0.0553,0.2295,0.1742
2015-07-23,-0.009,0.1855,0.1765
2015-07-24,0.0254,0.1374,0.1628
2015-07-27,0.041,0.0622,0.1032
2015-07-28,0.0437,0.0108,0.0545
2015-07-29,0.0532,0.0383,0.0915
2015-07-30,0.0759,0.0906,0.1665
2015-07-31,0.1025,0.1065,0.209
2015-08-03,0.1317,0.117,0.2487
2015-08-04,0.1724,0.1628,0.3352
2015-08-05,0.2184,0.1839,0.4023
2015-08-06,0.2495,0.1243,0.3738
2015-08-07,0.2709,0.0858,0.3567
2015-08-10,0.294,0.0923,0.3864
2015-08-11,0.3016,0.0302,0.3318
2015-08-12,0.3036,0.008,0.3116
2015-08-13,0.3011,-0.0098,0.2914
2015-08-14,0.2997,-0.0059,0.2938
2015-08-17,0.3033,0.0145,0.3178
2015-08-18,0.3084,0.0206,0.3291
2015-08-19,0.3031,-0.0216,0.2815
2015-08-20,0.2755,-0.1103,0.1652
2015-08-21,0.1935,-0.3279,-0.1344
2015-08-24,0.0591,-0.5376,-0.4785
2015-08-25,-0.1205,-0.7186,-0.8391
2015-08-26,-0.2831,-0.6503,-0.9334
2015-08-27,-0.4068,-0.4949,-0.9017
2015-08-28,-0.4983,-0.3659,-0.8643
2015-08-31,-0.5702,-0.2875,-0.8577
2015-09-01,-0.6519,-0.3266,-0.9785
2015-09-02,-0.7093,-0.2298,-0.9391
2015-09-03,-0.7447,-0.1416,-0.8863
2015-09-04,-0.7769,-0.129,-0.9059
2015-09-08,-0.7833,-0.0255,-0.8088
2015-09-09,-0.7844,-0.0045,-0.7889
2015-09-10,-0.7769,0.0301,-0.7468
2015-09-11,-0.7596,0.0694,-0.6901
2015-09-14,-0.7422,0.0693,-0.673
2015-09-15,-0.7092,0.1323,-0.5769
2015-09-16,-0.6612,0.1917,-0.4695
2015-09-17,-0.6058,0.2218,-0.384
2015-09-18,-0.5594,0.1854,-0.3741
2015-09-21,-0.5099,0.1982,-0.3117
2015-09-22,-0.4631,0.187,-0.2761
2015-09-23,-0.42,0.1725,-0.2475
2015-09-24,-0.3798,0.1608,-0.219
2015-09-25,-0.3422,0.1504,-0.1918
2015-09-28,-0.3178,0.0976,-0.2202
2015-09-29,-0.2998,0.0719,-0.2279
2015-09-30,-0.2731,0.1071,-0.166
2015-10-01,-0.236,0.1483,-0.0876
2015-10-02,-0.1785,0.2298,0.0513
2015-10-05,-0.094,0.3381,0.2442
2015-10-06,0.0052,0.3968,0.402
2015-10-07,0.1092,0.4159,0.5251
2015-10-08,0.2209,0.4466,0.6675
2015-10-09,0.3255,0.4187,0.7442
2015-10-12,0.4178,0.3693,0.7871
2015-10-13,0.4949,0.3081,0.803
2015-10-14,0.5538,0.2357,0.7895
2015-10-15,0.6023,0.194,0.7963
2015-10-16,0.6483,0.1841,0.8324
2015-10-19,0.6906,0.1693,0.86
2015-10-20,0.7293,0.1545,0.8837
2015-10-21,0.7528,0.0941,0.8468
2015-10-22,0.7771,0.0974,0.8745
2015-10-23,0.8761,0.3961,1.2723
2015-10-26,1.0368,0.6427,1.6795
2015-10-27,1.2164,0.7184,1.9348
2015-10-28,1.4003,0.7355,2.1358
2015-10-29,1.5641,0.6554,2.2196
2015-10-30,1.6918,0.5106,2.2024
2015-11-02,1.7958,0.416,2.2118
2015-11-03,1.8899,0.3766,2.2665
2015-11-04,1.9726,0.3308,2.3035
2015-11-05,2.039,0.2656,2.3046
2015-11-06,2.0957,0.2266,2.3223
2015-11-09,2.1264,0.1227,2.2491
2015-11-10,2.1239,-0.0097,2.1142
2015-11-11,2.0983,-0.1026,1.9956
2015-11-12,2.0493,-0.1957,1.8537
2015-11-13,1.9761,-0.2931,1.683
2015-11-16,1.9016,-0.2977,1.6039
2015-11-17,1.8134,-0.3531,1.4603
2015-11-18,1.7309,-0.3297,1.4013
2015-11-19,1.654,-0.3078,1.3463
2015-11-20,1.5848,-0.277,1.3078
2015-11-23,1.5203,-0.2577,1.2627
2015-11-24,1.4598,-0.2421,1.2178
2015-11-25,1.3927,-0.2686,1.124
2015-11-27,1.3255,-0.2686,1.0569
2015-11-30,1.2656,-0.2398,1.0258
2015-12-01,1.2243,-0.1651,1.0592
2015-12-02,1.1939,-0.1215,1.0724
2015-12-03,1.1531,-0.1631,0.99
2015-12-04,1.1326,-0.0821,1.0505
2015-12-07,1.1217,-0.0437,1.078
2015-12-08,1.1145,-0.0288,1.0857
2015-12-09,1.0945,-0.0798,1.0147
2015-12-10,1.0698,-0.0991,0.9707
2015-12-11,1.0215,-0.1929,0.8286
2015-12-14,0.976,-0.1821,0.794
2015-12-15,0.9333,-0.1707,0.7626
2015-12-16,0.9074,-0.1039,0.8035
2015-12-17,0.8843,-0.0922,0.7921
2015-12-18,0.8372,-0.1883,0.6489
2015-12-21,0.7868,-0.2017,0.5851
2015-12-22,0.7434,-0.1734,0.57
2015-12-23,0.7126,-0.1234,0.5891
2015-12-24,0.6872,-0.1017,0.5855
2015-12-28,0.6694,-0.0711,0.5982
2015-12-29,0.6654,-0.0161,0.6493
2015-12-30,0.6648,-0.0021,0.6627
2015-12-31,0.6518,-0.0522,0.5995
2016-01-04,0.6192,-0.1303,0.4889
2016-01-05,0.5787,-0.1621,0.4166
2016-01-06,0.518,-0.2426,0.2755
2016-01-07,0.4168,-0.405,0.0118
2016-01-08,0.297,-0.4792,-0.1822
2016-01-11,0.1707,-0.5052,-0.3345
2016-01-12,0.0542,-0.4659,-0.4117
2016-01-13,-0.0683,-0.4901,-0.5585
2016-01-14,-0.1646,-0.3852,-0.5498
2016-01-15,-0.2729,-0.433,-0.7059
2016-01-19,-0.3892,-0.4652,-0.8544
2016-01-20,-0.4999,-0.4428,-0.9427
2016-01-21,-0.6051,-0.4208,-1.0258
2016-01-22,-0.671,-0.2639,-0.9349
2016-01-25,-0.7154,-0.1775,-0.8929
2016-01-26,-0.7362,-0.0833,-0.8195
2016-01-27,-0.7547,-0.0738,-0.8284
2016-01-28,-0.7556,-0.0038,-0.7594
2016-01-29,-0.6954,0.2409,-0.4545
2016-02-01,-0.6045,0.3637,-0.2408
2016-02-02,-0.525,0.318,-0.207
2016-02-03,-0.469,0.2238,-0.2452
2016-02-04,-0.4323,0.1471,-0.2851
2016-02-05,-0.4378,-0.0221,-0.4599
2016-02-08,-0.4805,-0.1709,-0.6514
2016-02-09,-0.5453,-0.2591,-0.8044
2016-02-10,-0.6124,-0.2684,-0.8808
2016-02-11,-0.6764,-0.2559,-0.9322
2016-02-12,-0.7206,-0.1767,-0.8973
2016-02-16,-0.739,-0.0736,-0.8126
2016-02-17,-0.7174,0.0864,-0.6309
2016-02-18,-0.6738,0.1741,-0.4997
2016-02-19,-0.6232,0.2025,-0.4207
2016-02-22,-0.5561,0.2683,-0.2879
2016-02-23,-0.5045,0.2067,-0.2977
2016-02-24,-0.4611,0.1734,-0.2877
2016-02-25,-0.4124,0.1948,-0.2176
2016-02-26,-0.3747,0.1508,-0.224
2016-02-29,-0.3518,0.0919,-0.2599
2016-03-01,-0.3113,0.1618,-0.1495
2016-03-02,-0.2554,0.2236,-0.0318
2016-03-03,-0.2017,0.2147,0.013
2016-03-04,-0.1569,0.1793,0.0223
2016-03-07,-0.1356,0.0853,-0.0503
2016-03-08,-0.1199,0.0627,-0.0573
2016-03-09,-0.0894,0.1223,0.0329
2016-03-10,-0.0635,0.1036,0.0402
2016-03-11,-0.0254,0.1522,0.1267
2016-03-14,0.0199,0.1812,0.2011
2016-03-15,0.074,0.2166,0.2906
2016-03-16,0.1428,0.2752,0.418
2016-03-17,0.2218,0.316,0.5378
2016-03-18,0.2839,0.2483,0.5322
2016-03-21,0.3374,0.2139,0.5513
2016-03-22,0.3852,0.1914,0.5767
2016-03-23,0.4246,0.1574,0.582
2016-03-24,0.4594,0.1393,0.5987
2016-03-28,0.4778,0.0737,0.5516
2016-03-29,0.5026,0.099,0.6016
2016-03-30,0.5343,0.1268,0.6611
2016-03-31,0.5704,0.1442,0.7146
2016-04-01,0.6114,0.1641,0.7754
2016-04-04,0.6497,0.1534,0.8031
2016-04-05,0.669,0.0772,0.7462
2016-04-06,0.6828,0.0551,0.7378
2016-04-07,0.6803,-0.0101,0.6702
2016-04-08,0.6655,-0.0591,0.6064
2016-04-11,0.6405,-0.0998,0.5407
2016-04-12,0.6145,-0.1043,0.5102
2016-04-13,0.5988,-0.0625,0.5363
2016-04-14,0.5894,-0.0379,0.5515
2016-04-15,0.5875,-0.0073,0.5802
2016-04-18,0.6022,0.0585,0.6607
2016-04-19,0.6239,0.0868,0.7107
2016-04-20,0.6347,0.0432,0.6779
2016-04-21,0.6397,0.02,0.6597
2016-04-22,0.5755,-0.2567,0.3188
2016-04-25,0.4753,-0.4009,0.0744
2016-04-26,0.3459,-0.5173,-0.1714
2016-04-27,0.1964,-0.5983,-0.4019
2016-04-28,0.0249,-0.6858,-0.6609
2016-04-29,-0.1518,-0.7068,-0.8586
2016-05-02,-0.3104,-0.6344,-0.9447
2016-05-03,-0.4618,-0.6058,-1.0676
2016-05-04,-0.5984,-0.5462,-1.1446
2016-05-05,-0.716,-0.4703,-1.1863
2016-05-06,-0.8067,-0.3628,-1.1695
2016-05-09,-0.879,-0.2895,-1.1686
2016-05-10,-0.919,-0.1597,-1.0787
2016-05-11,-0.9339,-0.0597,-0.9936
2016-05-12,-0.9229,0.0439,-0.879
2016-05-13,-0.901,0.0876,-0.8134
2016-05-16,-0.8594,0.1665,-0.693
2016-05-17,-0.8267,0.1307,-0.696
2016-05-18,-0.7947,0.1282,-0.6665
2016-05-19,-0.7707,0.0958,-0.6749
2016-05-20,-0.7465,0.0967,-0.6498
2016-05-23,-0.7312,0.0613,-0.6699
2016-05-24,-0.6957,0.1422,-0.5535
2016-05-25,-0.6393,0.2256,-0.4137
2016-05-26,-0.575,0.2572,-0.3178
2016-05-27,-0.5009,0.2962,-0.2048
2016-05-31,-0.4127,0.353,-0.0596
2016-06-01,-0.3216,0.3644,0.0428
2016-06-02,-0.2387,0.3317,0.093
2016-06-03,-0.1757,0.252,0.0763
2016-06-06,-0.1227,0.2121,0.0894
2016-06-07,-0.0789,0.1752,0.0963
2016-06-08,-0.0439,0.1397,0.0958
2016-06-09,-0.023,0.0838,0.0608
2016-06-10,-0.0141,0.0356,0.0216
2016-06-13,-0.0345,-0.0818,-0.1163
2016-06-14,-0.0772,-0.1706,-0.2478
2016-06-15,-0.1336,-0.2256,-0.3591
2016-06-16,-0.1841,-0.2023,-0.3864
2016-06-17,-0.2321,-0.192,-0.4241
2016-06-20,-0.2764,-0.1772,-0.4536
2016-06-21,-0.2976,-0.0846,-0.3822
2016-06-22,-0.3056,-0.0322,-0.3379
2016-06-23,-0.2897,0.0638,-0.2259
2016-06-24,-0.2921,-0.0095,-0.3015
2016-06-27,-0.3275,-0.1416,-0.469
2016-06-28,-0.3648,-0.1495,-0.5143
2016-06-29,-0.3831,-0.0731,-0.4562
2016-06-30,-0.3775,0.0223,-0.3552
2016-07-01,-0.3566,0.0837,-0.2729
2016-07-05,-0.3262,0.1217,-0.2044
2016-07-06,-0.2873,0.1556,-0.1317
2016-07-07,-0.2445,0.1712,-0.0733
2016-07-08,-0.1862,0.233,0.0468
2016-07-11,-0.1163,0.2797,0.1634
2016-07-12,-0.0326,0.335,0.3024
2016-07-13,0.0603,0.3715,0.4318
2016-07-14,0.1576,0.389,0.5466
2016-07-15,0.2515,0.3756,0.6271
2016-07-18,0.3419,0.3618,0.7038
2016-07-19,0.4108,0.2756,0.6864
2016-07-20,0.5066,0.3833,0.8899
2016-07-21,0.6114,0.4191,1.0305
2016-07-22,0.7272,0.4631,1.1903
2016-07-25,0.8447,0.47,1.3147
2016-07-26,0.9557,0.4439,1.3996
2016-07-27,1.0455,0.3592,1.4047
2016-07-28,1.1152,0.279,1.3942
2016-07-29,1.1737,0.2339,1.4077
2016-08-01,1.2178,0.1764,1.3942
2016-08-02,1.2478,0.1199,1.3677
2016-08-03,1.2707,0.0918,1.3625
2016-08-04,1.2918,0.0845,1.3764
2016-08-05,1.3169,0.1002,1.4171
2016-08-08,1.3417,0.0991,1.4407
2016-08-09,1.3641,0.0899,1.4541
2016-08-10,1.378,0.0555,1.4336
2016-08-11,1.3871,0.0364,1.4235
2016-08-12,1.3838,-0.0132,1.3707
2016-08-15,1.3727,-0.0446,1.328
2016-08-16,1.3432,-0.1179,1.2252
2016-08-17,1.3026,-0.1623,1.1403
2016-08-18,1.2549,-0.1909,1.064
2016-08-19,1.2026,-0.209,0.9936
2016-08-22,1.1483,-0.2172,0.9312
2016-08-23,1.0965,-0.2073,0.8892
2016-08-24,1.0474,-0.1964,0.851
2016-08-25,1.0037,-0.1748,0.8289
2016-08-26,0.9611,-0.1702,0.7909
2016-08-29,0.9205,-0.1627,0.7578
2016-08-30,0.8777,-0.1712,0.7064
2016-08-31,0.8269,-0.2031,0.6238
2016-09-01,0.774,-0.2116,0.5624
2016-09-02,0.722,-0.2078,0.5142
2016-09-06,0.6708,-0.205,0.4658
2016-09-07,0.6219,-0.1954,0.4266
2016-09-08,0.5721,-0.1994,0.3726
2016-09-09,0.5034,-0.2746,0.2288
2016-09-12,0.4388,-0.2583,0.1805
2016-09-13,0.3709,-0.2718,0.0991
2016-09-14,0.2993,-0.2865,0.0127
2016-09-15,0.2432,-0.2242,0.0191
2016-09-16,0.2003,-0.1717,0.0286
2016-09-19,0.1623,-0.1521,0.0102
2016-09-20,0.127,-0.1409,-0.0139
2016-09-21,0.1103,-0.0671,0.0432
2016-09-22,0.1067,-0.0145,0.0922
2016-09-23,0.105,-0.0066,0.0984
2016-09-26,0.096,-0.0361,0.0599
2016-09-27,0.0993,0.0134,0.1128
2016-09-28,0.1113,0.048,0.1593
2016-09-29,0.1178,0.0259,0.1437
2016-09-30,0.1234,0.0224,0.1458
2016-10-03,0.125,0.0064,0.1314
2016-10-04,0.1209,-0.0166,0.1043
2016-10-05,0.1195,-0.0057,0.1138
2016-10-06,0.1211,0.0067,0.1279
2016-10-07,0.1254,0.0169,0.1422
2016-10-10,0.1345,0.0365,0.171
2016-10-11,0.1324,-0.0085,0.1238
2016-10-12,0.1217,-0.0426,0.0791
2016-10-13,0.1029,-0.075,0.0279
2016-10-14,0.0878,-0.0604,0.0274
2016-10-17,0.0724,-0.0617,0.0108
2016-10-18,0.0645,-0.0318,0.0327
2016-10-19,0.0594,-0.0203,0.0391
2016-10-20,0.0518,-0.0304,0.0214
2016-10-21,0.0813,0.1182,0.1995
2016-10-24,0.1538,0.2899,0.4437
2016-10-25,0.2489,0.3802,0.6291
2016-10-26,0.3468,0.3917,0.7385
2016-10-27,0.4321,0.3414,0.7735
2016-10-28,0.5005,0.2733,0.7738
2016-10-31,0.5542,0.215,0.7692
2016-11-01,0.5928,0.1544,0.7472
2016-11-02,0.6127,0.0793,0.692
2016-11-03,0.6148,0.0085,0.6233
2016-11-04,0.5963,-0.0738,0.5225
2016-11-07,0.5918,-0.0179,0.5739
2016-11-08,0.5958,0.0159,0.6117
2016-11-09,0.5987,0.0117,0.6104
2016-11-10,0.576,-0.0909,0.4852
2016-11-11,0.5422,-0.1352,0.407
2016-11-14,0.4877,-0.2183,0.2694
2016-11-15,0.4338,-0.2155,0.2183
2016-11-16,0.3946,-0.1566,0.238
2016-11-17,0.3816,-0.0519,0.3297
2016-11-18,0.3802,-0.0056,0.3747
2016-11-21,0.3935,0.0528,0.4463
2016-11-22,0.4184,0.0997,0.5181
2016-11-23,0.4369,0.0741,0.511
2016-11-25,0.4515,0.0585,0.51
2016-11-28,0.4632,0.0466,0.5097
2016-11-29,0.4789,0.0631,0.542
2016-11-30,0.4821,0.0128,0.495
2016-12-01,0.4593,-0.0914,0.3679
2016-12-02,0.4211,-0.1529,0.2681
2016-12-05,0.3897,-0.1254,0.2643
2016-12-06,0.3591,-0.1224,0.2367
2016-12-07,0.3524,-0.0267,0.3257
2016-12-08,0.3545,0.0084,0.363
2016-12-09,0.3766,0.0881,0.4646
2016-12-12,0.4122,0.1427,0.5549
2016-12-13,0.4666,0.2174,0.684
2016-12-14,0.5239,0.2294,0.7534
2016-12-15,0.5774,0.2138,0.7912
2016-12-16,0.6198,0.1696,0.7894
2016-12-19,0.6727,0.2117,0.8844
2016-12-20,0.7266,0.2157,0.9423
2016-12-21,0.7767,0.2002,0.9769
2016-12-22,0.8201,0.1736,0.9937
2016-12-23,0.8502,0.1206,0.9708
2016-12-27,0.8692,0.0758,0.945
2016-12-28,0.8735,0.0174,0.8909
2016-12-29,0.8651,-0.0339,0.8312
2016-12-30,0.8349,-0.1206,0.7143
2017-01-03,0.7979,-0.1482,0.6496
2017-01-04,0.7521,-0.1829,0.5693
2017-01-05,0.7017,-0.2019,0.4998
2017-01-06,0.6579,-0.1751,0.4828
2017-01-09,0.6159,-0.1679,0.448
2017-01-10,0.5755,-0.1615,0.414
2017-01-11,0.5461,-0.1179,0.4281
2017-01-12,0.5145,-0.1264,0.3881
2017-01-13,0.4835,-0.124,0.3594
2017-01-17,0.4506,-0.1313,0.3193
2017-01-18,0.4169,-0.135,0.2819
2017-01-19,0.3802,-0.1468,0.2334
2017-01-20,0.3497,-0.1219,0.2278
2017-01-23,0.3275,-0.089,0.2384
2017-01-24,0.3197,-0.031,0.2887
2017-01-25,0.3233,0.0143,0.3375
2017-01-26,0.3424,0.0766,0.419
2017-01-27,0.3936,0.2049,0.5985
2017-01-30,0.451,0.2295,0.6805
2017-01-31,0.5006,0.1982,0.6987
2017-02-01,0.5244,0.0953,0.6196
2017-02-02,0.5231,-0.0052,0.5179
2017-02-03,0.5131,-0.0401,0.473
2017-02-06,0.4963,-0.0671,0.4292
2017-02-07,0.4717,-0.0984,0.3733
2017-02-08,0.441,-0.1229,0.3181
2017-02-09,0.4185,-0.0899,0.3286
2017-02-10,0.4005,-0.0722,0.3283
2017-02-13,0.3967,-0.015,0.3817
2017-02-14,0.3988,0.0085,0.4073
2017-02-15,0.403,0.0166,0.4195
2017-02-16,0.4071,0.0164,0.4235
2017-02-17,0.4116,0.0182,0.4298
2017-02-21,0.4132,0.0062,0.4194
2017-02-22,0.4098,-0.0136,0.3962
2017-02-23,0.4067,-0.0125,0.3942
2017-02-24,0.4029,-0.0148,0.3881
2017-02-27,0.3919,-0.0441,0.3478
2017-02-28,0.372,-0.0796,0.2924
2017-03-01,0.362,-0.0399,0.3222
2017-03-02,0.3432,-0.0755,0.2676
2017-03-03,0.3227,-0.0817,0.241
2017-03-06,0.302,-0.083,0.219
2017-03-07,0.2835,-0.0739,0.2096
2017-03-08,0.2762,-0.0292,0.247
2017-03-09,0.2715,-0.0188,0.2527
2017-03-10,0.2712,-0.001,0.2702
2017-03-13,0.2697,-0.0063,0.2633
2017-03-14,0.2619,-0.0309,0.231
2017-03-15,0.2556,-0.0254,0.2302
2017-03-16,0.2481,-0.03,0.2181
2017-03-17,0.2434,-0.0188,0.2245
2017-03-20,0.2411,-0.0093,0.2318
2017-03-21,0.2283,-0.0509,0.1774
2017-03-22,0.2223,-0.0241,0.1982
2017-03-23,0.2177,-0.0183,0.1994
2017-03-24,0.2156,-0.0086,0.2069
2017-03-27,0.2164,0.0035,0.22
2017-03-28,0.2217,0.0212,0.2429
2017-03-29,0.2319,0.0405,0.2724
2017-03-30,0.2478,0.0638,0.3116
2017-03-31,0.2684,0.0823,0.3507
2017-04-03,0.2852,0.0674,0.3526
2017-04-04,0.3011,0.0634,0.3645
2017-04-05,0.3121,0.044,0.356
2017-04-06,0.3214,0.0375,0.3589
2017-04-07,0.3278,0.0253,0.3531
2017-04-10,0.3287,0.0038,0.3326
2017-04-11,0.3247,-0.016,0.3087
2017-04-12,0.3131,-0.0466,0.2665
2017-04-13,0.2921,-0.084,0.2081
2017-04-17,0.2741,-0.0719,0.2023
2017-04-18,0.2569,-0.0687,0.1882
2017-04-19,0.235,-0.0879,0.1471
2017-04-20,0.218,-0.068,0.1499
2017-04-21,0.2188,0.0034,0.2222
2017-04-24,0.2483,0.1181,0.3665
2017-04-25,0.3,0.2065,0.5064
2017-04-26,0.3606,0.2425,0.6031
2017-04-27,0.4299,0.2772,0.7071
2017-04-28,0.5031,0.2926,0.7957
2017-05-01,0.5888,0.343,0.9318
2017-05-02,0.6749,0.3442,1.0191
2017-05-03,0.7515,0.3067,1.0582
2017-05-04,0.8123,0.2431,1.0553
2017-05-05,0.8611,0.1951,1.0562
2017-05-08,0.8969,0.1432,1.0401
2017-05-09,0.9222,0.1013,1.0235
2017-05-10,0.9419,0.0786,1.0205
2017-05-11,0.9412,-0.0026,0.9386
2017-05-12,0.9245,-0.067,0.8574
2017-05-15,0.8972,-0.1091,0.788
2017-05-16,0.8783,-0.0755,0.8028
2017-05-17,0.8329,-0.1816,0.6513
2017-05-18,0.775,-0.2315,0.5436
2017-05-19,0.7103,-0.259,0.4514
2017-05-22,0.6552,-0.2206,0.4346
2017-05-23,0.6111,-0.1763,0.4348
2017-05-24,0.5763,-0.1391,0.4373
2017-05-25,0.5615,-0.0595,0.502
2017-05-26,0.564,0.0101,0.5741
2017-05-30,0.5832,0.0768,0.6599
2017-05-31,0.6014,0.0728,0.6742
2017-06-01,0.6208,0.0777,0.6985
2017-06-02,0.665,0.1769,0.8419
2017-06-05,0.7293,0.2569,0.9862
2017-06-06,0.8048,0.3023,1.1071
2017-06-07,0.8796,0.2993,1.1789
2017-06-08,0.941,0.2456,1.1866
