date,MACD,MACD_Signal,MACD_Hist
2014-03-31,0.1743,0.3601,-0.1858
2014-04-01,0.1423,0.3165,-0.1742
2014-04-02,0.0885,0.2709,-0.1824
2014-04-03,-0.0009,0.2166,-0.2175
2014-04-04,-0.1938,0.1345,-0.3283
2014-04-07,-0.4321,0.0212,-0.4533
2014-04-08,-0.5301,-0.0891,-0.441
2014-04-09,-0.5211,-0.1755,-0.3456
2014-04-10,-0.6884,-0.2781,-0.4103
2014-04-11,-0.9304,-0.4085,-0.5219
2014-04-14,-1.0632,-0.5395,-0.5237
2014-04-15,-1.1886,-0.6693,-0.5193
2014-04-16,-1.1218,-0.7598,-0.362
2014-04-17,-1.1077,-0.8294,-0.2783
2014-04-21,-1.0577,-0.875,-0.1826
2014-04-22,-0.9531,-0.8906,-0.0624
2014-04-23,-0.9208,-0.8967,-0.0241
2014-04-24,-0.8292,-0.8832,0.054
2014-04-25,-0.7193,-0.8504,0.1311
2014-04-28,-0.6664,-0.8136,0.1472
2014-04-29,-0.6406,-0.779,0.1384
2014-04-30,-0.6146,-0.7461,0.1315
2014-05-01,-0.5473,-0.7064,0.159
2014-05-02,-0.5299,-0.6711,0.1412
2014-05-05,-0.4847,-0.6338,0.1491
2014-05-06,-0.5506,-0.6172,0.0665
2014-05-07,-0.5832,-0.6104,0.0271
2014-05-08,-0.6149,-0.6113,-0.0036
2014-05-09,-0.5761,-0.6042,0.0282
2014-05-12,-0.4705,-0.5775,0.107
2014-05-13,-0.3816,-0.5383,0.1567
2014-05-14,-0.3866,-0.508,0.1214
2014-05-15,-0.4116,-0.4887,0.0771
2014-05-16,-0.3396,-0.4589,0.1193
2014-05-19,-0.2729,-0.4217,0.1488
2014-05-20,-0.2806,-0.3935,0.1129
2014-05-21,-0.2698,-0.3687,0.0989
2014-05-22,-0.1785,-0.3307,0.1522
2014-05-23,-0.0587,-0.2763,0.2176
2014-05-27,0.1698,-0.1871,0.3569
2014-05-28,0.3159,-0.0865,0.4023
2014-05-29,0.4139,0.0136,0.4003
2014-05-30,0.4964,0.1102,0.3862
2014-06-02,0.604,0.2089,0.3951
2014-06-03,0.7077,0.3087,0.3991
2014-06-04,0.8201,0.411,0.4091
2014-06-05,0.9027,0.5093,0.3934
2014-06-06,1.0058,0.6086,0.3972
2014-06-09,1.0632,0.6995,0.3637
2014-06-10,1.0497,0.7696,0.2802
2014-06-11,1.0432,0.8243,0.2189
2014-06-12,0.9592,0.8513,0.1079
2014-06-13,0.9406,0.8691,0.0715
2014-06-16,0.9473,0.8848,0.0625
2014-06-17,0.9593,0.8997,0.0596
2014-06-18,0.9777,0.9153,0.0624
2014-06-19,1.1142,0.9551,0.1591
2014-06-20,1.1582,0.9957,0.1625
2014-06-23,1.1898,1.0345,0.1553
2014-06-24,1.2569,1.079,0.1779
2014-06-25,1.3501,1.1332,0.2169
2014-06-26,1.403,1.1872,0.2159
2014-06-27,1.4189,1.2335,0.1854
2014-06-30,1.3705,1.2609,0.1096
2014-07-01,1.3728,1.2833,0.0895
2014-07-02,1.3678,1.3002,0.0676
2014-07-03,1.4176,1.3237,0.0939
2014-07-07,1.411,1.3411,0.0698
2014-07-08,1.3794,1.3488,0.0306
2014-07-09,1.4098,1.361,0.0488
2014-07-10,1.3698,1.3628,0.007
2014-07-11,1.3029,1.3508,-0.0479
2014-07-14,1.2324,1.3271,-0.0947
2014-07-15,1.1895,1.2996,-0.1101
2014-07-16,1.1295,1.2656,-0.136
2014-07-17,0.9508,1.2026,-0.2518
2014-07-18,0.8558,1.1333,-0.2774
2014-07-21,0.7453,1.0557,-0.3104
2014-07-22,0.7404,0.9926,-0.2522
2014-07-23,0.76,0.9461,-0.1861
2014-07-24,0.8712,0.9311,-0.0599
2014-07-25,0.812,0.9073,-0.0953
2014-07-28,0.726,0.871,-0.145
2014-07-29,0.6735,0.8315,-0.158
2014-07-30,0.6447,0.7941,-0.1495
2014-07-31,0.5174,0.7388,-0.2214
2014-08-01,0.3559,0.6622,-0.3063
2014-08-04,0.2692,0.5836,-0.3144
2014-08-05,0.1392,0.4947,-0.3555
2014-08-06,0.0629,0.4084,-0.3455
2014-08-07,-0.0311,0.3205,-0.3516
2014-08-08,-0.0318,0.25,-0.2818
2014-08-11,-0.0121,0.1976,-0.2097
2014-08-12,-0.0005,0.158,-0.1584
2014-08-13,-0.0376,0.1189,-0.1565
2014-08-14,-0.1158,0.0719,-0.1877
2014-08-15,-0.1525,0.0271,-0.1796
2014-08-18,-0.1253,-0.0034,-0.1219
2014-08-19,-0.0604,-0.0148,-0.0455
2014-08-20,-0.0159,-0.015,-0.0009
2014-08-21,-0.0256,-0.0171,-0.0085
2014-08-22,-0.048,-0.0233,-0.0247
2014-08-25,-0.01,-0.0207,0.0106
2014-08-26,0.0055,-0.0154,0.0209
2014-08-27,0.028,-0.0068,0.0347
2014-08-28,0.0365,0.0019,0.0346
2014-08-29,0.0427,0.0101,0.0327
2014-09-02,0.0208,0.0122,0.0086
2014-09-03,-0.0516,-0.0006,-0.0511
2014-09-04,-0.0783,-0.0161,-0.0622
2014-09-05,-0.0353,-0.0199,-0.0153
2014-09-08,-0.0235,-0.0206,-0.0028
2014-09-09,-0.0579,-0.0281,-0.0298
2014-09-10,-0.077,-0.0379,-0.0391
2014-09-11,-0.178,-0.0659,-0.1121
2014-09-12,-0.307,-0.1141,-0.1929
2014-09-15,-0.4484,-0.181,-0.2674
2014-09-16,-0.5405,-0.2529,-0.2877
2014-09-17,-0.5866,-0.3196,-0.267
2014-09-18,-0.5849,-0.3727,-0.2122
2014-09-19,-0.5498,-0.4081,-0.1417
2014-09-22,-0.6333,-0.4532,-0.1802
2014-09-23,-0.743,-0.5111,-0.2318
2014-09-24,-0.7115,-0.5512,-0.1603
2014-09-25,-0.7745,-0.5959,-0.1786
2014-09-26,-0.7312,-0.6229,-0.1083
2014-09-29,-0.6811,-0.6346,-0.0465
2014-09-30,-0.6188,-0.6314,0.0126
2014-10-01,-0.6308,-0.6313,0.0005
2014-10-02,-0.6458,-0.6342,-0.0116
2014-10-03,-0.5353,-0.6144,0.0791
2014-10-06,-0.502,-0.5919,0.0899
2014-10-07,-0.5576,-0.5851,0.0275
2014-10-08,-0.4983,-0.5677,0.0694
2014-10-09,-0.5083,-0.5558,0.0475
2014-10-10,-0.512,-0.5471,0.0351
2014-10-13,-0.6901,-0.5757,-0.1145
2014-10-14,-0.778,-0.6161,-0.1618
2014-10-15,-0.8666,-0.6662,-0.2004
2014-10-16,-0.9055,-0.7141,-0.1914
2014-10-17,-0.8538,-0.742,-0.1118
2014-10-20,-0.711,-0.7358,0.0248
2014-10-21,-0.6182,-0.7123,0.0941
2014-10-22,-0.5193,-0.6737,0.1544
2014-10-23,-0.4167,-0.6223,0.2056
2014-10-24,-0.2543,-0.5487,0.2944
2014-10-27,-0.1113,-0.4612,0.3499
2014-10-28,0.0881,-0.3513,0.4395
2014-10-29,0.2027,-0.2405,0.4432
2014-10-30,0.3524,-0.122,0.4743
2014-10-31,0.3252,-0.0325,0.3577
2014-11-03,0.3433,0.0426,0.3007
2014-11-04,0.4022,0.1146,0.2877
2014-11-05,0.4398,0.1796,0.2602
2014-11-06,0.5273,0.2492,0.2781
2014-11-07,0.6169,0.3227,0.2942
2014-11-10,0.669,0.392,0.277
2014-11-11,0.7085,0.4553,0.2532
2014-11-12,0.741,0.5124,0.2285
2014-11-13,0.7611,0.5621,0.199
2014-11-14,0.7866,0.607,0.1796
2014-11-17,0.7745,0.6405,0.134
2014-11-18,0.7354,0.6595,0.0759
2014-11-19,0.7164,0.6709,0.0455
2014-11-20,0.7236,0.6814,0.0422
2014-11-21,0.8455,0.7142,0.1312
2014-11-24,0.9919,0.7698,0.2222
2014-11-25,1.0706,0.8299,0.2407
2014-11-26,1.0794,0.8798,0.1996
2014-11-28,1.1945,0.9428,0.2517
2014-12-01,1.2423,1.0027,0.2396
2014-12-02,1.2273,1.0476,0.1797
2014-12-03,1.2095,1.08,0.1295
2014-12-04,1.2488,1.1137,0.1351
2014-12-05,1.4457,1.1801,0.2656
2014-12-08,1.6018,1.2645,0.3373
2014-12-09,1.6444,1.3405,0.304
2014-12-10,1.6295,1.3983,0.2313
2014-12-11,1.636,1.4458,0.1902
2014-12-12,1.6328,1.4832,0.1496
2014-12-15,1.4235,1.4713,-0.0478
2014-12-16,1.1028,1.3976,-0.2948
2014-12-17,0.9431,1.3067,-0.3636
2014-12-18,0.7749,1.2003,-0.4254
2014-12-19,0.5873,1.0777,-0.4904
2014-12-22,0.5213,0.9664,-0.4451
2014-12-23,0.5347,0.8801,-0.3454
2014-12-24,0.5263,0.8093,-0.283
2014-12-26,0.5584,0.7592,-0.2007
2014-12-29,0.6211,0.7315,-0.1105
2014-12-30,0.616,0.7084,-0.0924
2014-12-31,0.6258,0.6919,-0.0661
2015-01-02,0.5777,0.6691,-0.0914
2015-01-05,0.4089,0.617,-0.2081
2015-01-06,0.2202,0.5377,-0.3175
2015-01-07,0.2254,0.4752,-0.2498
2015-01-08,0.3314,0.4465,-0.1151
2015-01-09,0.1953,0.3962,-0.2009
2015-01-12,0.1215,0.3413,-0.2198
2015-01-13,0.1134,0.2957,-0.1823
2015-01-14,0.0698,0.2505,-0.1807
2015-01-15,-0.0321,0.194,-0.2261
2015-01-16,-0.0294,0.1493,-0.1787
2015-01-20,0.0221,0.1239,-0.1018
2015-01-21,0.0673,0.1126,-0.0452
2015-01-22,0.2177,0.1336,0.0841
2015-01-23,0.7702,0.2609,0.5093
2015-01-26,1.1863,0.446,0.7403
2015-01-27,1.5163,0.6601,0.8563
2015-01-28,1.6958,0.8672,0.8286
2015-01-29,1.9356,1.0809,0.8547
2015-01-30,1.9801,1.2607,0.7194
2015-02-02,2.0291,1.4144,0.6147
2015-02-03,2.0843,1.5484,0.5359
2015-02-04,2.1205,1.6628,0.4577
2015-02-05,2.1997,1.7702,0.4295
2015-02-06,2.1856,1.8533,0.3324
2015-02-09,2.1353,1.9097,0.2256
2015-02-10,2.2598,1.9797,0.2801
2015-02-11,2.3005,2.0439,0.2567
2015-02-12,2.3888,2.1129,0.2759
2015-02-13,2.4111,2.1725,0.2386
2015-02-17,2.4371,2.2254,0.2117
2015-02-18,2.507,2.2817,0.2253
2015-02-19,2.5468,2.3347,0.212
2015-02-20,2.5761,2.383,0.193
2015-02-23,2.5752,2.4215,0.1538
2015-02-24,2.5348,2.4441,0.0907
2015-02-25,2.5389,2.4631,0.0758
2015-02-26,2.5363,2.4777,0.0586
2015-02-27,2.4204,2.4663,-0.0458
2015-03-02,2.3611,2.4452,-0.0842
2015-03-03,2.2697,2.4101,-0.1404
2015-03-04,2.0973,2.3476,-0.2503
2015-03-05,1.9838,2.2748,-0.291
2015-03-06,1.7594,2.1717,-0.4124
2015-03-09,1.6293,2.0632,-0.434
2015-03-10,1.4402,1.9386,-0.4984
2015-03-11,1.215,1.7939,-0.5789
2015-03-12,1.1811,1.6713,-0.4902
2015-03-13,1.1339,1.5639,-0.43
2015-03-16,1.1442,1.4799,-0.3357
2015-03-17,1.1664,1.4172,-0.2508
2015-03-18,1.2865,1.3911,-0.1046
2015-03-19,1.5192,1.4167,0.1025
2015-03-20,1.6602,1.4654,0.1948
2015-03-23,1.7446,1.5212,0.2233
2015-03-24,1.8343,1.5838,0.2504
2015-03-25,1.7125,1.6096,0.103
2015-03-26,1.5426,1.5962,-0.0536
2015-03-27,1.3911,1.5552,-0.1641
2015-03-30,1.3291,1.51,-0.1808
2015-03-31,1.1633,1.4406,-0.2773
2015-04-01,0.8861,1.3297,-0.4436
2015-04-02,0.7682,1.2174,-0.4493
2015-04-06,0.6773,1.1094,-0.4321
2015-04-07,0.5626,1.0,-0.4375
2015-04-08,0.5588,0.9118,-0.353
2015-04-09,-3.2214,0.0852,-3.3065
2015-04-10,-6.1296,-1.1578,-4.9718
2015-04-13,-8.3119,-2.5886,-5.7233
2015-04-14,-9.9429,-4.0595,-5.8835
2015-04-15,-11.1203,-5.4716,-5.6486
2015-04-16,-11.9076,-6.7588,-5.1488
2015-04-17,-12.4386,-7.8948,-4.5438
2015-04-20,-12.6849,-8.8528,-3.8321
2015-04-21,-12.7015,-9.6225,-3.0789
2015-04-22,-12.5725,-10.2125,-2.36
2015-04-23,-12.2408,-10.6182,-1.6226
2015-04-24,-11.6492,-10.8244,-0.8248
2015-04-27,-11.1303,-10.8856,-0.2447
2015-04-28,-10.6176,-10.832,0.2143
2015-04-29,-10.0918,-10.6839,0.5921
2015-04-30,-9.6502,-10.4772,0.827
2015-05-01,-9.1376,-10.2093,1.0717
2015-05-04,-8.6194,-9.8913,1.2719
2015-05-05,-8.1983,-9.5527,1.3544
2015-05-06,-7.8127,-9.2047,1.392
2015-05-07,-7.3881,-8.8414,1.4533
2015-05-08,-6.937,-8.4605,1.5235
2015-05-11,-6.5268,-8.0738,1.547
2015-05-12,-6.1143,-7.6819,1.5676
2015-05-13,-5.731,-7.2917,1.5607
2015-05-14,-5.2884,-6.891,1.6026
2015-05-15,-4.8618,-6.4852,1.6234
2015-05-18,-4.4419,-6.0765,1.6346
2015-05-19,-4.0431,-5.6698,1.6267
2015-05-20,-3.7157,-5.279,1.5633
2015-05-21,-3.393,-4.9018,1.5089
2015-05-22,-3.0894,-4.5393,1.4499
2015-05-26,-2.8675,-4.205,1.3375
2015-05-27,-2.6011,-3.8842,1.2831
2015-05-28,-2.3452,-3.5764,1.2312
2015-05-29,-2.106,-3.2823,1.1763
2015-06-01,-1.8738,-3.0006,1.1268
2015-06-02,-1.7097,-2.7424,1.0327
2015-06-03,-1.5305,-2.5,0.9695
2015-06-04,-1.4046,-2.281,0.8764
2015-06-05,-1.2524,-2.0752,0.8228
2015-06-08,-1.1716,-1.8945,0.7229
2015-06-09,-1.0941,-1.7344,0.6403
2015-06-10,-0.9292,-1.5734,0.6442
2015-06-11,-0.8053,-1.4198,0.6144
2015-06-12,-0.688,-1.2734,0.5854
2015-06-15,-0.6169,-1.1421,0.5252
2015-06-16,-0.4987,-1.0134,0.5147
2015-06-17,-0.3785,-0.8864,0.5079
2015-06-18,-0.2106,-0.7513,0.5406
2015-06-19,-0.0911,-0.6192,0.5282
2015-06-22,0.0013,-0.4951,0.4964
2015-06-23,0.0907,-0.378,0.4687
2015-06-24,0.1275,-0.2769,0.4044
2015-06-25,0.1836,-0.1848,0.3683
2015-06-26,0.2693,-0.094,0.3632
2015-06-29,0.248,-0.0256,0.2736
2015-06-30,0.2337,0.0263,0.2074
2015-07-01,0.2418,0.0694,0.1724
2015-07-02,0.2732,0.1101,0.1631
2015-07-06,0.3,0.1481,0.1519
2015-07-07,0.3231,0.1831,0.14
2015-07-08,0.2589,0.1983,0.0607
2015-07-09,0.2584,0.2103,0.0481
2015-07-10,0.2965,0.2275,0.0689
2015-07-13,0.4131,0.2646,0.1484
2015-07-14,0.5037,0.3125,0.1913
2015-07-15,0.5363,0.3572,0.1791
2015-07-16,0.5876,0.4033,0.1843
2015-07-17,0.6171,0.4461,0.1711
2015-07-20,0.6747,0.4918,0.1829
2015-07-21,0.7113,0.5357,0.1756
2015-07-22,0.771,0.5828,0.1882
2015-07-23,0.7986,0.6259,0.1727
2015-07-24,0.8694,0.6746,0.1947
2015-07-27,0.8902,0.7177,0.1724
2015-07-28,0.9091,0.756,0.1531
2015-07-29,0.9431,0.7934,0.1496
2015-07-30,1.0028,0.8353,0.1675
2015-07-31,1.0278,0.8738,0.154
2015-08-03,1.0564,0.9103,0.1461
2015-08-04,1.1075,0.9498,0.1577
2015-08-05,1.1596,0.9917,0.1679
2015-08-06,1.0452,1.0024,0.0428
2015-08-07,0.9413,0.9902,-0.0489
2015-08-10,0.775,0.9472,-0.1722
2015-08-11,0.6422,0.8862,-0.2439
2015-08-12,0.5333,0.8156,-0.2823
2015-08-13,0.4794,0.7484,-0.269
2015-08-14,0.4516,0.689,-0.2374
2015-08-17,0.4757,0.6463,-0.1706
2015-08-18,0.4964,0.6164,-0.12
2015-08-19,0.4878,0.5906,-0.1029
2015-08-20,0.3335,0.5392,-0.2057
2015-08-21,-0.0281,0.4257,-0.4539
2015-08-24,-0.5105,0.2385,-0.749
2015-08-25,-0.8229,0.0262,-0.8491
2015-08-26,-0.8292,-0.1449,-0.6844
2015-08-27,-0.666,-0.2491,-0.4169
2015-08-28,-0.5561,-0.3105,-0.2456
2015-08-31,-0.537,-0.3558,-0.1812
2015-09-01,-0.6125,-0.4071,-0.2053
2015-09-02,-0.5242,-0.4306,-0.0937
2015-09-03,-0.4946,-0.4434,-0.0512
2015-09-04,-0.4984,-0.4544,-0.044
2015-09-08,-0.4216,-0.4478,0.0263
2015-09-09,-0.398,-0.4378,0.0398
2015-09-10,-0.3208,-0.4144,0.0936
2015-09-11,-0.1641,-0.3644,0.2003
2015-09-14,-0.0586,-0.3032,0.2446
2015-09-15,0.0742,-0.2277,0.3019
2015-09-16,0.2053,-0.1411,0.3464
2015-09-17,0.3072,-0.0515,0.3587
2015-09-18,0.3485,0.0285,0.32
2015-09-21,0.4328,0.1094,0.3234
2015-09-22,0.4603,0.1796,0.2807
2015-09-23,0.5301,0.2497,0.2804
2015-09-24,0.625,0.3247,0.3003
2015-09-25,0.6619,0.3922,0.2697
2015-09-28,0.5062,0.415,0.0912
2015-09-29,0.3744,0.4069,-0.0324
2015-09-30,0.3563,0.3968,-0.0405
2015-10-01,0.3891,0.3952,-0.0062
2015-10-02,0.4582,0.4078,0.0504
2015-10-05,0.5837,0.443,0.1407
2015-10-06,0.6474,0.4839,0.1636
2015-10-07,0.6972,0.5265,0.1707
2015-10-08,0.7825,0.5777,0.2047
2015-10-09,0.889,0.64,0.249
2015-10-12,0.9999,0.712,0.2879
2015-10-13,1.045,0.7786,0.2664
2015-10-14,0.9616,0.8152,0.1464
2015-10-15,0.9546,0.8431,0.1116
2015-10-16,0.9575,0.866,0.0915
2015-10-19,1.0318,0.8991,0.1326
2015-10-20,1.071,0.9335,0.1375
2015-10-21,1.0616,0.9591,0.1025
2015-10-22,1.1188,0.9911,0.1277
2015-10-23,1.2402,1.0409,0.1993
2015-10-26,1.3865,1.11,0.2765
2015-10-27,1.428,1.1736,0.2544
2015-10-28,1.508,1.2405,0.2675
2015-10-29,1.4729,1.287,0.1859
2015-10-30,1.4342,1.3164,0.1178
2015-11-02,1.3612,1.3254,0.0359
2015-11-03,1.3332,1.3269,0.0063
2015-11-04,1.2291,1.3074,-0.0783
2015-11-05,1.159,1.2777,-0.1187
2015-11-06,1.0662,1.2354,-0.1692
2015-11-09,0.931,1.1745,-0.2435
2015-11-10,0.8815,1.1159,-0.2344
2015-11-11,0.808,1.0543,-0.2463
2015-11-12,0.6773,0.9789,-0.3016
2015-11-13,0.4612,0.8754,-0.4142
2015-11-16,0.3615,0.7726,-0.4111
2015-11-17,0.269,0.6719,-0.4029
2015-11-18,0.2931,0.5961,-0.303
2015-11-19,0.2816,0.5332,-0.2517
2015-11-20,0.3116,0.4889,-0.1773
2015-11-23,0.3834,0.4678,-0.0844
2015-11-24,0.3811,0.4504,-0.0694
2015-11-25,0.3932,0.439,-0.0458
2015-11-27,0.3975,0.4307,-0.0332
2015-11-30,0.3333,0.4112,-0.0779
2015-12-01,0.2776,0.3845,-0.1069
2015-12-02,0.2188,0.3513,-0.1326
2015-12-03,0.037,0.2885,-0.2515
2015-12-04,0.0697,0.2447,-0.175
2015-12-07,0.1057,0.2169,-0.1112
2015-12-08,0.1542,0.2044,-0.0502
2015-12-09,0.1123,0.1859,-0.0737
2015-12-10,0.1332,0.1754,-0.0422
2015-12-11,-0.0155,0.1372,-0.1527
2015-12-14,-0.1238,0.085,-0.2088
2015-12-15,-0.2025,0.0275,-0.23
2015-12-16,-0.2323,-0.0244,-0.2078
2015-12-17,-0.3196,-0.0835,-0.2361
2015-12-18,-0.4558,-0.1579,-0.2978
2015-12-21,-0.4839,-0.2231,-0.2607
2015-12-22,-0.4645,-0.2714,-0.1931
2015-12-23,-0.4161,-0.3003,-0.1157
2015-12-24,-0.375,-0.3152,-0.0597
2015-12-28,-0.3489,-0.322,-0.0269
2015-12-29,-0.2495,-0.3075,0.058
2015-12-30,-0.1935,-0.2847,0.0912
2015-12-31,-0.2105,-0.2698,0.0594
2016-01-04,-0.3625,-0.2884,-0.0742
2016-01-05,-0.4464,-0.32,-0.1264
2016-01-06,-0.5486,-0.3657,-0.1829
2016-01-07,-0.7372,-0.44,-0.2972
2016-01-08,-0.8814,-0.5283,-0.3531
2016-01-11,-0.8894,-0.6005,-0.2889
2016-01-12,-0.7547,-0.6313,-0.1233
2016-01-13,-0.7674,-0.6585,-0.1088
2016-01-14,-0.68,-0.6628,-0.0172
2016-01-15,-0.682,-0.6667,-0.0153
2016-01-19,-0.6319,-0.6597,0.0278
2016-01-20,-0.7155,-0.6709,-0.0446
2016-01-21,-0.6046,-0.6576,0.0531
2016-01-22,-0.4995,-0.626,0.1265
2016-01-25,-0.528,-0.6064,0.0784
2016-01-26,-0.4726,-0.5796,0.1071
2016-01-27,-0.5019,-0.5641,0.0622
2016-01-28,-0.3871,-0.5287,0.1416
2016-01-29,-0.1743,-0.4578,0.2835
2016-02-01,0.0446,-0.3573,0.402
2016-02-02,0.1594,-0.254,0.4134
2016-02-03,0.1546,-0.1723,0.3269
2016-02-04,0.0502,-0.1278,0.178
2016-02-05,-0.3353,-0.1693,-0.1661
2016-02-08,-0.6615,-0.2677,-0.3938
2016-02-09,-0.8872,-0.3916,-0.4956
2016-02-10,-0.9964,-0.5126,-0.4838
2016-02-11,-1.0882,-0.6277,-0.4605
2016-02-12,-1.0727,-0.7167,-0.356
2016-02-16,-1.0045,-0.7743,-0.2303
2016-02-17,-0.8423,-0.7879,-0.0544
2016-02-18,-0.7591,-0.7821,0.0231
2016-02-19,-0.6286,-0.7514,0.1229
2016-02-22,-0.4234,-0.6858,0.2624
2016-02-23,-0.2906,-0.6068,0.3162
2016-02-24,-0.2111,-0.5276,0.3165
2016-02-25,-0.0954,-0.4412,0.3458
2016-02-26,-0.0363,-0.3602,0.3239
2016-02-29,-0.0,-0.2882,0.2881
2016-03-01,0.1744,-0.1957,0.3701
2016-03-02,0.2708,-0.1024,0.3731
2016-03-03,0.3017,-0.0216,0.3233
2016-03-04,0.2954,0.0418,0.2536
2016-03-07,0.2313,0.0797,0.1515
2016-03-08,0.1464,0.0931,0.0534
2016-03-09,0.0361,0.0817,-0.0456
2016-03-10,-0.015,0.0623,-0.0773
2016-03-11,-0.0492,0.04,-0.0892
2016-03-14,0.0092,0.0339,-0.0247
2016-03-15,0.089,0.0449,0.0441
2016-03-16,0.1977,0.0755,0.1222
2016-03-17,0.271,0.1146,0.1564
2016-03-18,0.3373,0.1591,0.1782
2016-03-21,0.3375,0.1948,0.1427
2016-03-22,0.3562,0.2271,0.1291
2016-03-23,0.3229,0.2462,0.0767
2016-03-24,0.2556,0.2481,0.0075
2016-03-28,0.2479,0.2481,-0.0002
2016-03-29,0.2861,0.2557,0.0304
2016-03-30,0.3494,0.2744,0.075
2016-03-31,0.3703,0.2936,0.0767
2016-04-01,0.4878,0.3324,0.1553
2016-04-04,0.5128,0.3685,0.1443
2016-04-05,0.5098,0.3968,0.1131
2016-04-06,0.5647,0.4304,0.1344
2016-04-07,0.6284,0.47,0.1584
2016-04-08,0.6608,0.5081,0.1526
2016-04-11,0.6674,0.54,0.1274
2016-04-12,0.5534,0.5427,0.0107
2016-04-13,0.5143,0.537,-0.0227
2016-04-14,0.4715,0.5239,-0.0524
2016-04-15,0.4629,0.5117,-0.0488
2016-04-18,0.4812,0.5056,-0.0244
2016-04-19,0.4908,0.5026,-0.0118
2016-04-20,0.4928,0.5007,-0.0079
2016-04-21,0.468,0.4941,-0.0262
2016-04-22,0.2071,0.4367,-0.2297
2016-04-25,0.0075,0.3509,-0.3434
2016-04-26,-0.153,0.2501,-0.4031
2016-04-27,-0.3424,0.1316,-0.474
2016-04-28,-0.5251,0.0003,-0.5254
2016-04-29,-0.6775,-0.1353,-0.5422
2016-05-02,-0.699,-0.248,-0.451
2016-05-03,-0.7964,-0.3577,-0.4387
2016-05-04,-0.8525,-0.4567,-0.3958
2016-05-05,-0.8979,-0.5449,-0.353
2016-05-06,-0.9185,-0.6196,-0.2988
2016-05-09,-0.8978,-0.6753,-0.2225
2016-05-10,-0.8035,-0.7009,-0.1026
2016-05-11,-0.821,-0.7249,-0.0961
2016-05-12,-0.8198,-0.7439,-0.0759
2016-05-13,-0.8478,-0.7647,-0.0831
2016-05-16,-0.8832,-0.7884,-0.0948
2016-05-17,-0.9528,-0.8213,-0.1315
2016-05-18,-1.0027,-0.8576,-0.1452
2016-05-19,-1.0504,-0.8961,-0.1543
2016-05-20,-1.0702,-0.931,-0.1393
2016-05-23,-1.0752,-0.9598,-0.1154
2016-05-24,-0.9997,-0.9678,-0.032
2016-05-25,-0.9524,-0.9647,0.0123
2016-05-26,-0.8933,-0.9504,0.0571
2016-05-27,-0.848,-0.9299,0.082
2016-05-31,-0.8235,-0.9087,0.0851
2016-06-01,-0.8006,-0.887,0.0865
2016-06-02,-0.7894,-0.8675,0.0781
2016-06-03,-0.7725,-0.8485,0.076
2016-06-06,-0.6723,-0.8133,0.141
2016-06-07,-0.6092,-0.7725,0.1633
2016-06-08,-0.5592,-0.7298,0.1706
2016-06-09,-0.485,-0.6808,0.1959
2016-06-10,-0.4783,-0.6403,0.162
2016-06-13,-0.4537,-0.603,0.1493
2016-06-14,-0.387,-0.5598,0.1728
2016-06-15,-0.3478,-0.5174,0.1696
2016-06-16,-0.2988,-0.4737,0.1749
2016-06-17,-0.2746,-0.4339,0.1593
2016-06-20,-0.2469,-0.3965,0.1496
2016-06-21,-0.188,-0.3548,0.1667
2016-06-22,-0.1558,-0.315,0.1592
2016-06-23,-0.0872,-0.2694,0.1822
2016-06-24,-0.1482,-0.2452,0.097
2016-06-27,-0.2732,-0.2508,-0.0225
2016-06-28,-0.2756,-0.2557,-0.0198
2016-06-29,-0.1235,-0.2293,0.1058
2016-06-30,0.0274,-0.178,0.2053
2016-07-01,0.1349,-0.1154,0.2503
2016-07-05,0.2001,-0.0523,0.2524
2016-07-06,0.2472,0.0076,0.2396
2016-07-07,0.2941,0.0649,0.2292
2016-07-08,0.2956,0.1111,0.1846
2016-07-11,0.2783,0.1445,0.1338
2016-07-12,0.354,0.1864,0.1676
2016-07-13,0.3296,0.215,0.1145
2016-07-14,0.3952,0.2511,0.1441
2016-07-15,0.4278,0.2864,0.1414
2016-07-18,0.4093,0.311,0.0983
2016-07-19,0.3774,0.3243,0.0532
2016-07-20,0.4104,0.3415,0.0689
2016-07-21,0.4363,0.3605,0.0758
2016-07-22,0.4756,0.3835,0.0921
2016-07-25,0.5049,0.4078,0.0971
2016-07-26,0.5508,0.4364,0.1145
2016-07-27,0.5439,0.4579,0.086
2016-07-28,0.5609,0.4785,0.0824
2016-07-29,0.5551,0.4938,0.0613
2016-08-01,0.5108,0.4972,0.0136
2016-08-02,0.3984,0.4774,-0.0791
2016-08-03,0.2428,0.4305,-0.1877
2016-08-04,0.0766,0.3597,-0.2831
2016-08-05,-0.0162,0.2846,-0.3007
2016-08-08,-0.1317,0.2013,-0.333
2016-08-09,-0.2335,0.1143,-0.3479
2016-08-10,-0.2771,0.036,-0.3132
2016-08-11,-0.3201,-0.0352,-0.2849
2016-08-12,-0.3501,-0.0982,-0.2519
2016-08-15,-0.3872,-0.156,-0.2312
2016-08-16,-0.4023,-0.2052,-0.197
2016-08-17,-0.3752,-0.2392,-0.136
2016-08-18,-0.3712,-0.2656,-0.1056
2016-08-19,-0.411,-0.2947,-0.1163
2016-08-22,-0.3648,-0.3087,-0.0561
2016-08-23,-0.2806,-0.3031,0.0225
2016-08-24,-0.1564,-0.2738,0.1173
